E0_GPa_mm_minus_k,a_mm,h_mm,p0_MPa,p0_GPa,severity_index,a_over_D
106.120288944724,0.49963605962794,0.0350331183488174,6688.51136552514,6.68851136552514,0.573137705316013,0.0524827793726828
106.549057788945,0.499060279476742,0.0349524206047114,6703.95372314406,6.70395372314406,0.574460959015783,0.0524222982643637
106.977826633166,0.498487471239591,0.0348722317159307,6719.36950163152,6.71936950163152,0.57578193515309,0.0523621293318898
107.406595477387,0.497917607757233,0.0347925464535073,6734.7588529908,6.7347588529908,0.577100646753076,0.0523022697223985
107.835364321608,0.497350662225773,0.0347133596628011,6750.12192775306,6.75012192775306,0.578417106714739,0.0522427166203543
108.264133165829,0.496786608190624,0.0346346662621524,6765.4588749974,6.7654588749974,0.579731327812647,0.0521834672469143
108.69290201005,0.496225419540601,0.0345564612415651,6780.76984237057,6.78076984237057,0.581043322698633,0.0521245188593068
109.121670854271,0.495667070502125,0.0344787396614179,6796.05497610629,6.79605497610629,0.582353103903445,0.0520658687502232
109.550439698492,0.495111535633555,0.034401496651204,6811.31442104429,6.81131442104429,0.583660683838382,0.0520075142472222
109.979208542714,0.494558789819631,0.0343247274082981,6826.548320649,6.826548320649,0.584966074796894,0.0519494527121461
110.407977386935,0.494008808266037,0.0342484271967506,6841.7568170279,6.8417568170279,0.586269288956152,0.0518916815405501
110.836746231156,0.493461566494067,0.0341725913461066,6856.9400509496,6.8569400509496,0.587570338378601,0.0518341981611415
111.265515075377,0.492917040335414,0.0340972152502517,6872.09816186154,6.87209816186154,0.588869235013474,0.0517770000352325
111.694283919598,0.492375205927045,0.0340222943662816,6887.23128790745,6.88723128790745,0.590165990698292,0.0517200846562022
112.123052763819,0.491836039706201,0.033947824213396,6902.33956594451,6.90233956594451,0.591460617160328,0.0516634495489707
112.55182160804,0.491299518405481,0.0338738003718161,6917.42313156016,6.91742313156016,0.592753126018054,0.0516070922694833
112.980590452261,0.490765619048033,0.0338002184817252,6932.48211908872,6.93248211908872,0.594043528782558,0.0515510104042052
113.409359296482,0.490234318942841,0.0337270742422311,6947.51666162761,6.94751666162761,0.595331836858947,0.0514952015696261
113.838128140704,0.489705595680102,0.0336543634103506,6962.52689105347,6.96252689105347,0.596618061547708,0.0514396634117755
114.266896984925,0.489179427126701,0.0335820818000156,6977.51293803779,6.97751293803779,0.597902214046069,0.0513843936057459
114.695665829146,0.488655791421767,0.0335102252810991,6992.4749320625,6.9924749320625,0.599184305449318,0.0513293898552276
115.124434673367,0.488134666972326,0.0334387897784622,7007.41300143514,7.00741300143514,0.600464346752113,0.051274649892051
115.553203517588,0.487616032449032,0.0333677712710204,7022.32727330388,7.02232727330388,0.601742348849765,0.0512201714757387
115.981972361809,0.487099866781986,0.0332971657908294,7037.21787367224,7.03721787367224,0.603018322539499,0.0511659523930658
116.41074120603,0.486586149156634,0.0332269694221892,7052.08492741357,7.05208492741357,0.604292278521698,0.0511119904576296
116.839510050251,0.486074859009746,0.0331571783007674,7066.92855828535,7.06692855828535,0.605564227401124,0.0510582835094271
117.268278894472,0.485565976025471,0.0330877886127392,7081.74888894316,7.08174888894316,0.60683417968812,0.0510048294144402
117.697047738693,0.485059480131472,0.0330187965939462,7096.54604095454,7.09654604095454,0.608102145799791,0.0509516260642303
118.125816582915,0.484555351495132,0.0329501985290709,7111.32013481253,7.11132013481253,0.609368136061172,0.0508986713755391
118.554585427136,0.484053570519831,0.032881990750829,7126.07128994903,7.12607128994903,0.610632160706368,0.0508459632898982
118.983354271357,0.483554117841299,0.0328141696391771,7140.79962474797,7.14079962474797,0.611894229879681,0.0507934997732457
119.412123115578,0.483056974324035,0.0327467316205368,7155.50525655821,7.15550525655821,0.613154353636724,0.0507412788155499
119.840891959799,0.482562121057794,0.0326796731670339,7170.18830170632,7.17018830170632,0.614412541945503,0.0506892984304405
120.26966080402,0.482069539354139,0.0326129907957528,7184.84887550907,7.18484887550907,0.615668804687498,0.0506375566548465
120.698429648241,0.481579210743065,0.0325466810680062,7199.48709228576,7.19948709228576,0.616923151658717,0.0505860515486413
121.127198492462,0.481091116969675,0.0324807405886183,7214.1030653704,7.2141030653704,0.618175592570736,0.0505347811942936
121.555967336683,0.480605239990927,0.0324151660052228,7228.69690712359,7.22869690712359,0.619426137051723,0.0504837436965259
121.984736180905,0.480121561972438,0.0323499540075744,7243.26872894436,7.24326872894436,0.620674794647444,0.0504329371819787
122.413505025126,0.479640065285346,0.0322851013268737,7257.81864128169,7.25781864128169,0.621921574822259,0.0503823597988808
122.842273869347,0.479160732503234,0.0322206047351054,7272.34675364592,7.27234675364592,0.623166486960097,0.0503320097167262
123.271042713568,0.478683546399107,0.0321564610443893,7286.85317461999,7.28685317461999,0.624409540365415,0.0502818851259566
123.699811557789,0.478208489942426,0.0320926671063437,7301.33801187047,7.30133801187047,0.62565074426415,0.0502319842376498
124.12858040201,0.477735546296195,0.032029219811461,7315.80137215848,7.31580137215848,0.626890107804646,0.0501823052832138
124.557349246231,0.477264698814105,0.0319661160884961,7330.24336135033,7.33024336135033,0.628127640058576,0.0501328465140866
124.986118090452,0.476795931037721,0.0319033529038648,7344.66408442815,7.34466408442815,0.629363350021845,0.0500836062014413
125.414886934673,0.476329226693733,0.0318409272610557,7359.06364550023,7.35906364550023,0.630597246615481,0.0500345826358963
125.843655778894,0.475864569691243,0.0317788362000517,7373.44214781129,7.37344214781129,0.631829338686508,0.0499857741272315
126.272424623116,0.475401944119112,0.0317170767967632,7387.79969375251,7.38779969375251,0.633059635008816,0.0499371790041084
126.701193467337,0.474941334243346,0.031655646162472,7402.13638487152,7.40213638487152,0.634288144284008,0.0498887956137969
127.129962311558,0.474482724504534,0.031594541443285,7416.45232188212,7.41645232188212,0.635514875142237,0.0498406223219048
127.558731155779,0.474026099515328,0.0315337598195994,7430.74760467396,7.43074760467396,0.636739836143034,0.0497926575121143
127.9875,0.473571444057974,0.0314732985055763,7445.022332322,7.445022332322,0.637963035776121,0.0497448995859217
