r_mm,pressure_MPa,pressure_GPa
0.320491152529308,4713.93653221589,4.71393653221589
0.321369210481443,4647.13491085716,4.64713491085717
0.322247268433579,4579.17211157938,4.57917211157938
0.323125326385714,4509.9956400241,4.5099956400241
0.324003384337849,4439.54876270297,4.43954876270297
0.324881442289984,4367.77000969713,4.36777000969713
0.325759500242119,4294.59259960859,4.29459259960859
0.326637558194254,4219.94377135847,4.21994377135847
0.327515616146389,4143.74400368225,4.14374400368225
0.328393674098524,4065.90609833639,4.06590609833639
0.329271732050659,3986.33409672805,3.98633409672805
0.330149790002794,3904.92199138411,3.90492199138411
0.331027847954929,3821.55218264319,3.82155218264319
0.331905905907065,3736.09361611103,3.73609361611103
0.3327839638592,3648.39951620399,3.64839951620399
0.333662021811335,3558.30460319805,3.55830460319805
0.33454007976347,3465.62164210901,3.46562164210901
0.335418137715605,3370.13711607992,3.37013711607992
0.33629619566774,3271.60573631903,3.27160573631903
0.337174253619875,3169.74338148419,3.16974338148419
0.33805231157201,3064.21787946306,3.06421787946306
0.338930369524145,2954.63676599857,2.95463676599857
0.33980842747628,2840.53071149934,2.84053071149934
0.340686485428415,2721.33057983819,2.72133057983819
0.341564543380551,2596.334844423,2.596334844423
0.342442601332686,2464.6618879227,2.4646618879227
0.343320659284821,2325.17760977595,2.32517760977595
0.344198717236956,2176.38064456547,2.17638064456547
0.345076775189091,2016.21020751461,2.01621020751461
0.345954833141226,1841.70127587079,1.84170127587079
0.346832891093361,1648.30600193444,1.64830600193444
0.347710949045496,1428.37350167707,1.42837350167707
0.348589006997631,1166.99534805601,1.16699534805601
0.349467064949766,825.708497162683,0.825708497162683
0.350345122901901,0,0
